Log,Attack Type,Source
Dst Port: 80 | Protocol: 6 | Flow Duration: 117 | Tot Fwd Pkts: 2 | Tot Bwd Pkts: 0 | TotLen Fwd Pkts: 0 | TotLen Bwd Pkts: 0 | Fwd Pkt Len Max: 0 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 0.00 | Fwd Pkt Len Std: 0.00 | Bwd Pkt Len Max: 0,Web_Attack,02-22-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 5007260 | Tot Fwd Pkts: 5 | Tot Bwd Pkts: 3 | TotLen Fwd Pkts: 646 | TotLen Bwd Pkts: 364 | Fwd Pkt Len Max: 646 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 129.20 | Fwd Pkt Len Std: 288.90 | Bwd Pkt Len Max: 364,Web_Attack,02-23-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 57935079 | Tot Fwd Pkts: 153 | Tot Bwd Pkts: 104 | TotLen Fwd Pkts: 54995 | TotLen Bwd Pkts: 72478 | Fwd Pkt Len Max: 646 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 359.44 | Fwd Pkt Len Std: 271.42 | Bwd Pkt Len Max: 1068,Web_Attack,02-22-2018.csv
Dst Port: 0 | Protocol: 0 | Flow Duration: 112641165 | Tot Fwd Pkts: 3 | Tot Bwd Pkts: 0 | TotLen Fwd Pkts: 0 | TotLen Bwd Pkts: 0 | Fwd Pkt Len Max: 0 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 0.00 | Fwd Pkt Len Std: 0.00 | Bwd Pkt Len Max: 0,Web_Attack,02-23-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 5007516 | Tot Fwd Pkts: 4 | Tot Bwd Pkts: 4 | TotLen Fwd Pkts: 509 | TotLen Bwd Pkts: 388 | Fwd Pkt Len Max: 509 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 127.25 | Fwd Pkt Len Std: 254.50 | Bwd Pkt Len Max: 388,Web_Attack,02-22-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 5004480 | Tot Fwd Pkts: 5 | Tot Bwd Pkts: 3 | TotLen Fwd Pkts: 646 | TotLen Bwd Pkts: 364 | Fwd Pkt Len Max: 646 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 129.20 | Fwd Pkt Len Std: 288.90 | Bwd Pkt Len Max: 364,Web_Attack,02-23-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 411 | Tot Fwd Pkts: 2 | Tot Bwd Pkts: 0 | TotLen Fwd Pkts: 0 | TotLen Bwd Pkts: 0 | Fwd Pkt Len Max: 0 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 0.00 | Fwd Pkt Len Std: 0.00 | Bwd Pkt Len Max: 0,Web_Attack,02-22-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 56354394 | Tot Fwd Pkts: 153 | Tot Bwd Pkts: 104 | TotLen Fwd Pkts: 54995 | TotLen Bwd Pkts: 72487 | Fwd Pkt Len Max: 646 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 359.44 | Fwd Pkt Len Std: 271.42 | Bwd Pkt Len Max: 1068,Web_Attack,02-23-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 56482727 | Tot Fwd Pkts: 153 | Tot Bwd Pkts: 104 | TotLen Fwd Pkts: 54995 | TotLen Bwd Pkts: 72493 | Fwd Pkt Len Max: 646 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 359.44 | Fwd Pkt Len Std: 271.42 | Bwd Pkt Len Max: 1068,Web_Attack,02-22-2018.csv
Dst Port: 500 | Protocol: 17 | Flow Duration: 89479580 | Tot Fwd Pkts: 6 | Tot Bwd Pkts: 0 | TotLen Fwd Pkts: 3000 | TotLen Bwd Pkts: 0 | Fwd Pkt Len Max: 500 | Fwd Pkt Len Min: 500 | Fwd Pkt Len Mean: 500.00 | Fwd Pkt Len Std: 0.00 | Bwd Pkt Len Max: 0,Web_Attack,02-23-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 13 | Tot Fwd Pkts: 2 | Tot Bwd Pkts: 0 | TotLen Fwd Pkts: 0 | TotLen Bwd Pkts: 0 | Fwd Pkt Len Max: 0 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 0.00 | Fwd Pkt Len Std: 0.00 | Bwd Pkt Len Max: 0,Web_Attack,02-23-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 56767039 | Tot Fwd Pkts: 153 | Tot Bwd Pkts: 104 | TotLen Fwd Pkts: 54995 | TotLen Bwd Pkts: 72481 | Fwd Pkt Len Max: 646 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 359.44 | Fwd Pkt Len Std: 271.42 | Bwd Pkt Len Max: 1068,Web_Attack,02-23-2018.csv
Dst Port: 0 | Protocol: 0 | Flow Duration: 112641305 | Tot Fwd Pkts: 3 | Tot Bwd Pkts: 0 | TotLen Fwd Pkts: 0 | TotLen Bwd Pkts: 0 | Fwd Pkt Len Max: 0 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 0.00 | Fwd Pkt Len Std: 0.00 | Bwd Pkt Len Max: 0,Web_Attack,02-23-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 56 | Tot Fwd Pkts: 2 | Tot Bwd Pkts: 0 | TotLen Fwd Pkts: 0 | TotLen Bwd Pkts: 0 | Fwd Pkt Len Max: 0 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 0.00 | Fwd Pkt Len Std: 0.00 | Bwd Pkt Len Max: 0,Web_Attack,02-23-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 57083688 | Tot Fwd Pkts: 153 | Tot Bwd Pkts: 104 | TotLen Fwd Pkts: 54995 | TotLen Bwd Pkts: 72482 | Fwd Pkt Len Max: 646 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 359.44 | Fwd Pkt Len Std: 271.42 | Bwd Pkt Len Max: 1068,Web_Attack,02-23-2018.csv
Dst Port: 500 | Protocol: 17 | Flow Duration: 89479600 | Tot Fwd Pkts: 6 | Tot Bwd Pkts: 0 | TotLen Fwd Pkts: 3000 | TotLen Bwd Pkts: 0 | Fwd Pkt Len Max: 500 | Fwd Pkt Len Min: 500 | Fwd Pkt Len Mean: 500.00 | Fwd Pkt Len Std: 0.00 | Bwd Pkt Len Max: 0,Web_Attack,02-23-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 55819949 | Tot Fwd Pkts: 153 | Tot Bwd Pkts: 104 | TotLen Fwd Pkts: 54995 | TotLen Bwd Pkts: 72490 | Fwd Pkt Len Max: 646 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 359.44 | Fwd Pkt Len Std: 271.42 | Bwd Pkt Len Max: 1068,Web_Attack,02-23-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 5009144 | Tot Fwd Pkts: 4 | Tot Bwd Pkts: 4 | TotLen Fwd Pkts: 646 | TotLen Bwd Pkts: 364 | Fwd Pkt Len Max: 646 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 161.50 | Fwd Pkt Len Std: 323.00 | Bwd Pkt Len Max: 364,Web_Attack,02-23-2018.csv
Dst Port: 500 | Protocol: 17 | Flow Duration: 89479058 | Tot Fwd Pkts: 6 | Tot Bwd Pkts: 0 | TotLen Fwd Pkts: 3000 | TotLen Bwd Pkts: 0 | Fwd Pkt Len Max: 500 | Fwd Pkt Len Min: 500 | Fwd Pkt Len Mean: 500.00 | Fwd Pkt Len Std: 0.00 | Bwd Pkt Len Max: 0,Web_Attack,02-23-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 49 | Tot Fwd Pkts: 2 | Tot Bwd Pkts: 0 | TotLen Fwd Pkts: 0 | TotLen Bwd Pkts: 0 | Fwd Pkt Len Max: 0 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 0.00 | Fwd Pkt Len Std: 0.00 | Bwd Pkt Len Max: 0,Web_Attack,02-23-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 56183653 | Tot Fwd Pkts: 153 | Tot Bwd Pkts: 104 | TotLen Fwd Pkts: 54995 | TotLen Bwd Pkts: 72488 | Fwd Pkt Len Max: 646 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 359.44 | Fwd Pkt Len Std: 271.42 | Bwd Pkt Len Max: 1068,Web_Attack,02-23-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 43 | Tot Fwd Pkts: 2 | Tot Bwd Pkts: 0 | TotLen Fwd Pkts: 0 | TotLen Bwd Pkts: 0 | Fwd Pkt Len Max: 0 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 0.00 | Fwd Pkt Len Std: 0.00 | Bwd Pkt Len Max: 0,Web_Attack,02-22-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 5003961 | Tot Fwd Pkts: 5 | Tot Bwd Pkts: 3 | TotLen Fwd Pkts: 646 | TotLen Bwd Pkts: 364 | Fwd Pkt Len Max: 646 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 129.20 | Fwd Pkt Len Std: 288.90 | Bwd Pkt Len Max: 364,Web_Attack,02-22-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 56232077 | Tot Fwd Pkts: 153 | Tot Bwd Pkts: 104 | TotLen Fwd Pkts: 54995 | TotLen Bwd Pkts: 72495 | Fwd Pkt Len Max: 646 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 359.44 | Fwd Pkt Len Std: 271.42 | Bwd Pkt Len Max: 1068,Web_Attack,02-23-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 24 | Tot Fwd Pkts: 2 | Tot Bwd Pkts: 0 | TotLen Fwd Pkts: 0 | TotLen Bwd Pkts: 0 | Fwd Pkt Len Max: 0 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 0.00 | Fwd Pkt Len Std: 0.00 | Bwd Pkt Len Max: 0,Web_Attack,02-23-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 168 | Tot Fwd Pkts: 2 | Tot Bwd Pkts: 0 | TotLen Fwd Pkts: 0 | TotLen Bwd Pkts: 0 | Fwd Pkt Len Max: 0 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 0.00 | Fwd Pkt Len Std: 0.00 | Bwd Pkt Len Max: 0,Web_Attack,02-22-2018.csv
Dst Port: 500 | Protocol: 17 | Flow Duration: 89479628 | Tot Fwd Pkts: 6 | Tot Bwd Pkts: 0 | TotLen Fwd Pkts: 3000 | TotLen Bwd Pkts: 0 | Fwd Pkt Len Max: 500 | Fwd Pkt Len Min: 500 | Fwd Pkt Len Mean: 500.00 | Fwd Pkt Len Std: 0.00 | Bwd Pkt Len Max: 0,Web_Attack,02-23-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 57760693 | Tot Fwd Pkts: 153 | Tot Bwd Pkts: 104 | TotLen Fwd Pkts: 54995 | TotLen Bwd Pkts: 72491 | Fwd Pkt Len Max: 646 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 359.44 | Fwd Pkt Len Std: 271.42 | Bwd Pkt Len Max: 1068,Web_Attack,02-22-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 56243487 | Tot Fwd Pkts: 153 | Tot Bwd Pkts: 104 | TotLen Fwd Pkts: 54995 | TotLen Bwd Pkts: 72491 | Fwd Pkt Len Max: 646 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 359.44 | Fwd Pkt Len Std: 271.42 | Bwd Pkt Len Max: 1068,Web_Attack,02-22-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 5000807 | Tot Fwd Pkts: 5 | Tot Bwd Pkts: 3 | TotLen Fwd Pkts: 646 | TotLen Bwd Pkts: 364 | Fwd Pkt Len Max: 646 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 129.20 | Fwd Pkt Len Std: 288.90 | Bwd Pkt Len Max: 364,Web_Attack,02-23-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 115 | Tot Fwd Pkts: 2 | Tot Bwd Pkts: 0 | TotLen Fwd Pkts: 0 | TotLen Bwd Pkts: 0 | Fwd Pkt Len Max: 0 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 0.00 | Fwd Pkt Len Std: 0.00 | Bwd Pkt Len Max: 0,Web_Attack,02-22-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 5007569 | Tot Fwd Pkts: 5 | Tot Bwd Pkts: 3 | TotLen Fwd Pkts: 646 | TotLen Bwd Pkts: 364 | Fwd Pkt Len Max: 646 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 129.20 | Fwd Pkt Len Std: 288.90 | Bwd Pkt Len Max: 364,Web_Attack,02-22-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 5005197 | Tot Fwd Pkts: 5 | Tot Bwd Pkts: 3 | TotLen Fwd Pkts: 694 | TotLen Bwd Pkts: 1903 | Fwd Pkt Len Max: 694 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 138.80 | Fwd Pkt Len Std: 310.37 | Bwd Pkt Len Max: 1903,Web_Attack,02-23-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 28581 | Tot Fwd Pkts: 2 | Tot Bwd Pkts: 0 | TotLen Fwd Pkts: 0 | TotLen Bwd Pkts: 0 | Fwd Pkt Len Max: 0 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 0.00 | Fwd Pkt Len Std: 0.00 | Bwd Pkt Len Max: 0,Web_Attack,02-22-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 58660769 | Tot Fwd Pkts: 153 | Tot Bwd Pkts: 104 | TotLen Fwd Pkts: 54995 | TotLen Bwd Pkts: 72481 | Fwd Pkt Len Max: 646 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 359.44 | Fwd Pkt Len Std: 271.42 | Bwd Pkt Len Max: 1068,Web_Attack,02-22-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 5061043 | Tot Fwd Pkts: 5 | Tot Bwd Pkts: 5 | TotLen Fwd Pkts: 1295 | TotLen Bwd Pkts: 1411 | Fwd Pkt Len Max: 649 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 259.00 | Fwd Pkt Len Std: 354.65 | Bwd Pkt Len Max: 1047,Web_Attack,02-22-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 78 | Tot Fwd Pkts: 2 | Tot Bwd Pkts: 0 | TotLen Fwd Pkts: 0 | TotLen Bwd Pkts: 0 | Fwd Pkt Len Max: 0 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 0.00 | Fwd Pkt Len Std: 0.00 | Bwd Pkt Len Max: 0,Web_Attack,02-22-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 5005745 | Tot Fwd Pkts: 5 | Tot Bwd Pkts: 3 | TotLen Fwd Pkts: 646 | TotLen Bwd Pkts: 364 | Fwd Pkt Len Max: 646 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 129.20 | Fwd Pkt Len Std: 288.90 | Bwd Pkt Len Max: 364,Web_Attack,02-23-2018.csv
Dst Port: 67 | Protocol: 17 | Flow Duration: 720 | Tot Fwd Pkts: 1 | Tot Bwd Pkts: 1 | TotLen Fwd Pkts: 300 | TotLen Bwd Pkts: 329 | Fwd Pkt Len Max: 300 | Fwd Pkt Len Min: 300 | Fwd Pkt Len Mean: 300.00 | Fwd Pkt Len Std: 0.00 | Bwd Pkt Len Max: 329,Web_Attack,02-23-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 5028696 | Tot Fwd Pkts: 5 | Tot Bwd Pkts: 5 | TotLen Fwd Pkts: 789 | TotLen Bwd Pkts: 1414 | Fwd Pkt Len Max: 399 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 157.80 | Fwd Pkt Len Std: 216.10 | Bwd Pkt Len Max: 1050,Web_Attack,02-23-2018.csv
Dst Port: 500 | Protocol: 17 | Flow Duration: 89479641 | Tot Fwd Pkts: 6 | Tot Bwd Pkts: 0 | TotLen Fwd Pkts: 3000 | TotLen Bwd Pkts: 0 | Fwd Pkt Len Max: 500 | Fwd Pkt Len Min: 500 | Fwd Pkt Len Mean: 500.00 | Fwd Pkt Len Std: 0.00 | Bwd Pkt Len Max: 0,Web_Attack,02-23-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 5010967 | Tot Fwd Pkts: 4 | Tot Bwd Pkts: 4 | TotLen Fwd Pkts: 586 | TotLen Bwd Pkts: 1890 | Fwd Pkt Len Max: 586 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 146.50 | Fwd Pkt Len Std: 293.00 | Bwd Pkt Len Max: 1890,Web_Attack,02-23-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 5008268 | Tot Fwd Pkts: 5 | Tot Bwd Pkts: 3 | TotLen Fwd Pkts: 646 | TotLen Bwd Pkts: 364 | Fwd Pkt Len Max: 646 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 129.20 | Fwd Pkt Len Std: 288.90 | Bwd Pkt Len Max: 364,Web_Attack,02-23-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 5008303 | Tot Fwd Pkts: 4 | Tot Bwd Pkts: 4 | TotLen Fwd Pkts: 646 | TotLen Bwd Pkts: 364 | Fwd Pkt Len Max: 646 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 161.50 | Fwd Pkt Len Std: 323.00 | Bwd Pkt Len Max: 364,Web_Attack,02-22-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 5007927 | Tot Fwd Pkts: 5 | Tot Bwd Pkts: 3 | TotLen Fwd Pkts: 646 | TotLen Bwd Pkts: 364 | Fwd Pkt Len Max: 646 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 129.20 | Fwd Pkt Len Std: 288.90 | Bwd Pkt Len Max: 364,Web_Attack,02-23-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 18 | Tot Fwd Pkts: 2 | Tot Bwd Pkts: 0 | TotLen Fwd Pkts: 0 | TotLen Bwd Pkts: 0 | Fwd Pkt Len Max: 0 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 0.00 | Fwd Pkt Len Std: 0.00 | Bwd Pkt Len Max: 0,Web_Attack,02-22-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 57094916 | Tot Fwd Pkts: 153 | Tot Bwd Pkts: 104 | TotLen Fwd Pkts: 54995 | TotLen Bwd Pkts: 72481 | Fwd Pkt Len Max: 646 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 359.44 | Fwd Pkt Len Std: 271.42 | Bwd Pkt Len Max: 1068,Web_Attack,02-22-2018.csv
Dst Port: 500 | Protocol: 17 | Flow Duration: 89479620 | Tot Fwd Pkts: 6 | Tot Bwd Pkts: 0 | TotLen Fwd Pkts: 3000 | TotLen Bwd Pkts: 0 | Fwd Pkt Len Max: 500 | Fwd Pkt Len Min: 500 | Fwd Pkt Len Mean: 500.00 | Fwd Pkt Len Std: 0.00 | Bwd Pkt Len Max: 0,Web_Attack,02-23-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 11090639 | Tot Fwd Pkts: 16 | Tot Bwd Pkts: 13 | TotLen Fwd Pkts: 3419 | TotLen Bwd Pkts: 18083 | Fwd Pkt Len Max: 598 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 213.69 | Fwd Pkt Len Std: 227.08 | Bwd Pkt Len Max: 2920,Web_Attack,02-22-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 1043 | Tot Fwd Pkts: 2 | Tot Bwd Pkts: 0 | TotLen Fwd Pkts: 0 | TotLen Bwd Pkts: 0 | Fwd Pkt Len Max: 0 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 0.00 | Fwd Pkt Len Std: 0.00 | Bwd Pkt Len Max: 0,Web_Attack,02-22-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 45 | Tot Fwd Pkts: 2 | Tot Bwd Pkts: 0 | TotLen Fwd Pkts: 0 | TotLen Bwd Pkts: 0 | Fwd Pkt Len Max: 0 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 0.00 | Fwd Pkt Len Std: 0.00 | Bwd Pkt Len Max: 0,Web_Attack,02-23-2018.csv
Dst Port: 500 | Protocol: 17 | Flow Duration: 89480114 | Tot Fwd Pkts: 6 | Tot Bwd Pkts: 0 | TotLen Fwd Pkts: 3000 | TotLen Bwd Pkts: 0 | Fwd Pkt Len Max: 500 | Fwd Pkt Len Min: 500 | Fwd Pkt Len Mean: 500.00 | Fwd Pkt Len Std: 0.00 | Bwd Pkt Len Max: 0,Web_Attack,02-23-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 5008742 | Tot Fwd Pkts: 4 | Tot Bwd Pkts: 4 | TotLen Fwd Pkts: 646 | TotLen Bwd Pkts: 364 | Fwd Pkt Len Max: 646 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 161.50 | Fwd Pkt Len Std: 323.00 | Bwd Pkt Len Max: 364,Web_Attack,02-23-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 126 | Tot Fwd Pkts: 2 | Tot Bwd Pkts: 0 | TotLen Fwd Pkts: 0 | TotLen Bwd Pkts: 0 | Fwd Pkt Len Max: 0 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 0.00 | Fwd Pkt Len Std: 0.00 | Bwd Pkt Len Max: 0,Web_Attack,02-23-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 8 | Tot Fwd Pkts: 2 | Tot Bwd Pkts: 0 | TotLen Fwd Pkts: 0 | TotLen Bwd Pkts: 0 | Fwd Pkt Len Max: 0 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 0.00 | Fwd Pkt Len Std: 0.00 | Bwd Pkt Len Max: 0,Web_Attack,02-23-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 25 | Tot Fwd Pkts: 2 | Tot Bwd Pkts: 0 | TotLen Fwd Pkts: 0 | TotLen Bwd Pkts: 0 | Fwd Pkt Len Max: 0 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 0.00 | Fwd Pkt Len Std: 0.00 | Bwd Pkt Len Max: 0,Web_Attack,02-22-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 57015485 | Tot Fwd Pkts: 153 | Tot Bwd Pkts: 104 | TotLen Fwd Pkts: 54995 | TotLen Bwd Pkts: 72490 | Fwd Pkt Len Max: 646 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 359.44 | Fwd Pkt Len Std: 271.42 | Bwd Pkt Len Max: 1068,Web_Attack,02-22-2018.csv
Dst Port: 500 | Protocol: 17 | Flow Duration: 89480069 | Tot Fwd Pkts: 6 | Tot Bwd Pkts: 0 | TotLen Fwd Pkts: 3000 | TotLen Bwd Pkts: 0 | Fwd Pkt Len Max: 500 | Fwd Pkt Len Min: 500 | Fwd Pkt Len Mean: 500.00 | Fwd Pkt Len Std: 0.00 | Bwd Pkt Len Max: 0,Web_Attack,02-23-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 21 | Tot Fwd Pkts: 2 | Tot Bwd Pkts: 0 | TotLen Fwd Pkts: 0 | TotLen Bwd Pkts: 0 | Fwd Pkt Len Max: 0 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 0.00 | Fwd Pkt Len Std: 0.00 | Bwd Pkt Len Max: 0,Web_Attack,02-22-2018.csv
Dst Port: 500 | Protocol: 17 | Flow Duration: 89479621 | Tot Fwd Pkts: 6 | Tot Bwd Pkts: 0 | TotLen Fwd Pkts: 3000 | TotLen Bwd Pkts: 0 | Fwd Pkt Len Max: 500 | Fwd Pkt Len Min: 500 | Fwd Pkt Len Mean: 500.00 | Fwd Pkt Len Std: 0.00 | Bwd Pkt Len Max: 0,Web_Attack,02-23-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 56780201 | Tot Fwd Pkts: 153 | Tot Bwd Pkts: 104 | TotLen Fwd Pkts: 54995 | TotLen Bwd Pkts: 72486 | Fwd Pkt Len Max: 646 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 359.44 | Fwd Pkt Len Std: 271.42 | Bwd Pkt Len Max: 1068,Web_Attack,02-23-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 56453312 | Tot Fwd Pkts: 153 | Tot Bwd Pkts: 104 | TotLen Fwd Pkts: 54995 | TotLen Bwd Pkts: 72493 | Fwd Pkt Len Max: 646 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 359.44 | Fwd Pkt Len Std: 271.42 | Bwd Pkt Len Max: 1070,Web_Attack,02-22-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 56623657 | Tot Fwd Pkts: 154 | Tot Bwd Pkts: 104 | TotLen Fwd Pkts: 54995 | TotLen Bwd Pkts: 72491 | Fwd Pkt Len Max: 646 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 357.11 | Fwd Pkt Len Std: 272.07 | Bwd Pkt Len Max: 1069,Web_Attack,02-22-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 47 | Tot Fwd Pkts: 2 | Tot Bwd Pkts: 0 | TotLen Fwd Pkts: 0 | TotLen Bwd Pkts: 0 | Fwd Pkt Len Max: 0 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 0.00 | Fwd Pkt Len Std: 0.00 | Bwd Pkt Len Max: 0,Web_Attack,02-22-2018.csv
Dst Port: 500 | Protocol: 17 | Flow Duration: 89479484 | Tot Fwd Pkts: 6 | Tot Bwd Pkts: 0 | TotLen Fwd Pkts: 3000 | TotLen Bwd Pkts: 0 | Fwd Pkt Len Max: 500 | Fwd Pkt Len Min: 500 | Fwd Pkt Len Mean: 500.00 | Fwd Pkt Len Std: 0.00 | Bwd Pkt Len Max: 0,Web_Attack,02-23-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 138 | Tot Fwd Pkts: 2 | Tot Bwd Pkts: 0 | TotLen Fwd Pkts: 0 | TotLen Bwd Pkts: 0 | Fwd Pkt Len Max: 0 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 0.00 | Fwd Pkt Len Std: 0.00 | Bwd Pkt Len Max: 0,Web_Attack,02-22-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 6397036 | Tot Fwd Pkts: 4 | Tot Bwd Pkts: 7 | TotLen Fwd Pkts: 372 | TotLen Bwd Pkts: 9375 | Fwd Pkt Len Max: 372 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 93.00 | Fwd Pkt Len Std: 186.00 | Bwd Pkt Len Max: 2920,Web_Attack,02-22-2018.csv
Dst Port: 80 | Protocol: 6 | Flow Duration: 23 | Tot Fwd Pkts: 2 | Tot Bwd Pkts: 0 | TotLen Fwd Pkts: 0 | TotLen Bwd Pkts: 0 | Fwd Pkt Len Max: 0 | Fwd Pkt Len Min: 0 | Fwd Pkt Len Mean: 0.00 | Fwd Pkt Len Std: 0.00 | Bwd Pkt Len Max: 0,Web_Attack,02-23-2018.csv
